tweet;TweetID;Label;Unnamed: 2;Unnamed: 3
Reynolds Capital Managements Top 10 Holdings for Q3 2011 AAPL AMZN BIDU COST CROX AZO CAT DE KO SLB;138640776883216385;4;;
BIDU Long 11995  Daytrade ;138642404365438976;4;;
Stiil holding my Short poss SINA Long BIDU XIV add it  490;138639209631195136;4;;
BIDU is done drop below 120 and it should move quickly back towards 100;138636140495380481;0;;
Templeton sold 351 shares of BIDU at 11951 in  ;138667448131010560;2a;;
BIDU ut oh;138687678215503872;2a;;
Shine these stocks are imploding on more muddy waters sina sohu bidu;138688449971634177;4;;
Oh China  Sina Bidu fmcn;138686420255641600;2b;;
look out below on BIDU ;138688631228477440;0;;
long BIDU short SINA working well XIV holding;138684932175302659;2b;;
BIDU SOHU SINA  chain names getn a beatn;138686716096679936;0;;
Who out there is not waiting for AAPL AMZN PCLN CMG BIDU  other leaders to rally up so you can short them again;138684149845336064;4;;
SOHU SINA YOKU RENN BIDU also falling in sympathy with FMCN;138687684985106432;0;;
Cramer Tech Picks 3 Buys And 1 Sell INTC BIDU IBM AKAM GOOG;138693182585180160;2a;;
A number other larger China stocks rolling over in the wake of the FMCN collapse BIDU SINA SOHU NTES etc;138688760245272577;0;;
Long SINA BIDU XIVthis are the days we work formy boss telling me take the rest of the year offhahcan not stop trading even on vacation;138698563805913088;4;;
BIDU looking good for a long here lots of volume accumulating at the lows and now heading up;138701508786139137;4;;
Remember is not wether your long or short but when you open your posstiming is everything study your TTM Squeeze itll help SINA BIDU XIV;138723585551384576;2a;;
BIDU strong into close;138722560681578496;4;;
Riding the BIDU train to hold or not to hold taking off 12 257;138723129622147072;2b;;
BIDU putting in a nice dalily hammer;138721859234574337;2a;;
Reynolds Capitals Top 10 Holdings AAPL BIDU COST CAT AMZN KO DE AZO SLB CROX;138756101649858561;4;;
BIDU tops list again of top value names to buy Thanksgiving Week Forecasting data from ValuEngine EEM;138743427746635776;4;;
Nice stock  calls today in gs and bidu and others read the summary here ;138751277524975616;4;;
4 hot trades will be released tonight AAPL BIDU GS SINA make sure you are in our premium list to get them;138752458880073728;4;;
SCALPSWINGSTRADDLE madrose1 BIDU 124 did the reset to just ;138736719666216963;4;;
any1 still doubt fritz demopolous called a chinese internet stock top when he cashed out of qunar to baidu at 500m valuation bidu;138776974209454080;2a;;
Stock Market Trading Wlist for Tuesday November 22nd 2011 AAPL AMZN GOOG BIDU NUS GS RIMM BK BAC JPM C;138823934639484928;4;;
Chinese Internet Stocks Plunged on Risk Off Trade BIDU SINA RENN DANG YOKU CTRP QIHU PWRD ;138829205961056257;0;;
Shavone sold 38 shares of BIDU at 12417 in  ;138827652004982784;2a;;
new post by meMuddy Waters Shatters Focus Media  DigiCha fmcn sina bidu ;138975163059417088;4;;
Muddy Waters Shatters Focus Media  via Bill FMCN SINA BIDU;138976107935440896;4;;
JAT Capital Won Big In Baidu Lost Big In Netflix And Green Mountain LCAPA ALU SNDK CVC AMT BIDU NFLX;138995169461682176;2a;;
at 1230 Smbcapital will talk BIDU MCP TYC CYH and take your requests on ;57479636627628032;2a;;
watching  GILD BIIB MON BIDU;57440847746179072;2a;;
Merger Monday providing good lift for Nasdaq and deal stocks LVLT BIDU AMMD TSTY Negative report drags down EXPE;57437677183696896;2b;;
Monday Options Brief BIDU PCS JACK  CVC BIDU CVC JACK PCS;57493380900470784;4;;
Potential FADE the GAPS  TYC BIDU BIIB BHP BCS IACI MCP be careful with MCP short against the trend  FILLS  SHAW SINA;57435712831762434;2a;;
Monday Options Brief BIDU PCS JACK  CVC BIDU PCS JACK CVC;57493185940819968;4;;
Halftime Facebook Venture to Drive Baidu Even  SPX AA AAPL BIDU MU NFLX NTES PCS SICV1 SINA SLV SMH;57496939498967041;2a;;
BIDU CRM PCLN ISRG AMZN acting well so far this morning ;57439365940514818;4;;
RT StockTwits Looking For A Dead Cat Bounce via ZorTrades  QQQ AAPL BIDU AMZN PCLN;139034579406290945;0;;
RT ZorTrades Playing a Potential Dead Cat Bounce With TQQQ QQQ AAPL PCLN BIDU AMZN;139032602693734400;0;;
RT ZorTrades Looking For A Dead Cat Bounce  QQQ AAPL BIDU AMZN PCLN;139033088268304384;2b;;
SCALPSWINGSTRADDLE landm19 BIDU and PTR to big for my world ;139054622982684672;0;;
my long poss still holding SINA BIDU FMCN XIV acting well short GMCR;139056164032880640;2b;;
Templeton bought 45733 shares of BIDU at 12464 in  ;139078093926187008;4;;
Leo sold 203 shares of BIDU at 12442 in  ;139075429461004288;2a;;
Lightning Round JetBlue Wendys Goldman  AGNC BIDU COP DOM GMCR GS JBLU LINE MCD PG SINA SLRC WEN;139133843201462272;2a;;
RT MadMoneyOnCNBC Lightning Round JetBlue Wendys Goldman  AGNC BIDU COP DOM GMCR GS JBLU LINE MCD ;139139991426174979;2a;;
Tracking 5 Of Jim Cramers New Buy Ideas AAPL BIDU C QCOM WMT;139239287500701696;2a;;
Toms Tweets long watch  YHOO NUAN BSX DE TIVO NOK short  GMCR BIDU RCL CCL QCOM HAL RIMM;139344529743548417;4;;
BIDU last time it broke 50month EMA dropped nearly 19 from the pivot point will that be the case again ;139359350597754881;0;;
Dlerch yes SINA BIDU;139354295417061376;4;;
BIDU finally broke its 50month EMA for the second time less than a week this is not good ;139358915837177857;0;;
BIDU chart published by Bukoso BIDU;139390012293783552;2a;;
BIDU has been a great short since it brokeretested 12200  Out 12 at 12133 support area and holding rest until price recaptures 8ema;139361785605128193;4;;
BIDU BIDU Baidu Inc is showing weakness descending over 4 11232011 full article ;139374703860121600;0;;
Analyzing The Global X Social Media Index ETF SOCL GOOG P LNKD GRPN SINA BIDU NTES TCEHYPK;139390267919831042;2a;;
RENN Pac Crest Cuts To Hold Missing Its IPO Promise  Tech Trader Daily RENN BIDU 700HK SINA SOHU YOKU ;139397373645422592;2a;;
BIDU Long Alert  12004  101 hour after ;139458995780984833;4;;
RT SeekingAlpha How To Prepare Your Portfolio For A Spike In LongTerm Interest Rates WLT CLF SLV GLD FCX B ;139461698271719424;2a;;
If you are Daytrading BIDU SINA AAPL RIG BHI RVBD FAS FAZ Follow us on Twitter  DaytradersLive;139459457729036288;2a;;
11082011 Desktop Application Alerts  3 winners  0 loser  BIDU RIG FAS;139458956979470338;4;;
My LIst 0314 to be watching next week vrx rvbd aapl merc tlb rl crus armh nvda Actual longs Bidu open;46743641888264192;4;;
RT Downtowntrader A few of the charts that look good BIDU SOHU BID TIF RL;47130384886018048;4;;
These gtgt PWER NTAP BIDU MO HERO CROX ITW CNI TBL LUK VRX HYC EL WNR and a few more are on my watchlist ;47143642577649664;2b;;
Stocks 2 Watch 03142011 SIX PLL LULU CBRX SNDA AAPL SLW SHPGY OPEN BIDU CBG YOKU and ANIK to name a few;47041424994217984;2b;;
NEW POST SLIM PICKINGS OPEN SOHU BIDU LUK;47232256279986176;2a;;
Staying Open Minded  BIDU SOHU BID RL;47146914059264001;4;;
RT ZorTrades NEW POST SLIM PICKINGS  OPEN SOHU BIDU LUK UA RL TZOO;47234421190950912;4;;
A few of the charts that look good BIDU SOHU BID TIF RL;47130163124772864;4;;
Tomorrows watchlistRVBD BIDU  WY;47083959934398464;4;;
MSFT Microsoft Triangle updated AAPL NFLX BIDU AMZN ESF QQQ IWM;139687846310195200;2a;;
Will there be a playable bounce today  Putting stops to breakeven on BIDU and HUM  Might take half of the table today;139685488436051968;0;;
Discovery Capitals Top Stock Picks AAPL PANL QCOM S V GMCR WPI BIDU EDU MSFT XLF RFMD OVTI;139619286162485248;4;;
The China Debate Bulls Vs Bears FXI CAF X CLF AA BIDU CHL FCX;139594106744750080;2b;;
Stocks Turn Mix Ahead Of Earnings AA AAPL AMMD BIDU BIIB CSCO CVX ENDP GLBC LVLT MCP NFLX RIG ;57500369919545345;2b;;
RT TradeJunky1 VISA RT TradeJunky1 Facebook has not signed China deal source  Yahoo Singapore Finance BIDU;57517882317348865;0;;
RMBrenna Optionmonster BIDU no deal with facebookcaution;57517740445024256;0;;
Market0000 Petenajarian BIDU intraday short;57517863308754944;2b;;
MandyCNBC We have not signed an agreement with any company in Chinano deal between facebook and bidu;57518267811643392;0;;
Petenajarian Market0000 facebook no deal with BIDU;57517430242676737;0;;
Bshactman Wsj Businessinsider We have not signed an agreement with any company in China facebook no deal with BIDU;57518123741483008;0;;
Many weak issues today  a few strong  a few we are watching YHOO AMRN AUO RCL CCL SDRL BIDU MT TS ;140068299164753920;2b;;
Keep an eye on BIDU The open gap will liley get filled in conjunction with a bottom in the market BIDU ;140057065849753600;2b;;
Still holding long SINA BIDU XIV short poss FMCN GMCR;140078438424911872;2b;;
BIDU broke down 50Month EMA very scary next support 106 ;140153742405271555;0;;
RT Niubi The Latest Hedge Fund Hotel These Are The Most Beloved Stocks By Hedge Funds At Sept 30  ZeroHedge bai ;140414857924182016;4;;
Michele sold 70539 shares of BIDU at 12033 in  ;140126387485945857;2a;;
Want To Invest In China Buy Apple BIDU NTES SINA CTRP AAPL;140724066024824832;4;;
BIDU is hot;140732189821251584;2a;;
Analysis of the Black Friday Trading Day Better than tape AAPL GOOG SODA GME M BBY JPM TIF LTD BIDU AMZN   ;140450356420296705;0;;
BIDU Needs to hold this support line or heading lower  if breaks it on heavy vol will short a few;140568833546141696;0;;
Market downdraft may have run its course via MarketWatch AAPL  AMZN  CERN  BIDU ;140800804905943040;0;;
RT Niubi hear vancl has pulled ipoif tru very bad news 4 many Chinese ecommerce firms in mid fundraise ad budgets will be cut bad 4 ;140775020019449856;0;;
AAPL CF WYNN BIDU SINA options alerts tonight  Follow me ;140938043845644288;2a;;
RT SeekingAlpha Jim Cramer Avoid Banks And Buy These 5 Technology Stocks JPM ORCL QCOM BIDU CA NVLS;140917122405642240;4;;
RT SeekingAlpha Want To Invest In China Buy Apple BIDU NTES SINA CTRP AAPL;140793260888162305;0;;
Jim Cramer Avoid Banks And Buy These 5 Technology Stocks JPM ORCL QCOM BIDU CA NVLS;140862467940155392;4;;
RT SirSteven RT Niubi hear vancl has pulled ipo if tru very bad news 4 many Chinese ecommerce firms in mid fundraise re ads it is ;140760373073674240;2a;;
Buy BIDU 12568 target 13282 ;141069416195567616;4;;
Market breadth shows oversold  Could this spark a little rally  Well see  Observing HUM or BIDU for cover;141099252033126400;4;;
Looking to potentially cover BIDU or HUM if market reverses;141099482896011265;2b;;
BIDU watch this action seems a bit toppy ;141174819902332928;0;;
all covered up BIDU 124 ish   1350;141177176673366016;2a;;
BIDU hitting intraday lows;141176935467319298;0;;
Alkeon Capital Managements Top 10 Holdings for Q3 2011 AAPL AMZN BIDU MRVL MXIM SNPS TIBX ADI EMC RHT;141172053800787971;4;;
See today Invetrics told you so TNA ERX NVDA QCOM ARMH LULU BIDU MELI ISRG JDSU  YOKU ULTA Register at ;141163520715796480;2a;;
Alkeon Capital Managemp Holdings in the Technology Sector AAPL BIDU MRVL MXIM SNDK SNPS TIBX ADI EMC RHT;141171922326138880;2a;;
And then theres Baidu While many other China dotcoms tank on accounting worries BIDU up more than 5 today Immune to short selling;141210295489138688;2b;;
Stock  picks recap for  winners in GS GOOG BIDU ;141272323763347457;4;;
Facebook Mulling 10B IPO Next Summer Says WSJ  Tech Trader Daily  GOOG BIDU MSFT YHOO LNKD RENN ;141304606826299392;2a;;
BIDU Held this support line last week  bouncing today;141237099000107008;4;;
YHOO Microsoft Silver Lake Mull Stake Says DealBook  Tech Trader Daily  Barrons YHOO MSFT GOOG BIDU ;141308059271176193;2a;;
Dbeaudry65 already short good call even BIDU justin case;141255909304315904;4;;
mrchipper BIDU   waiting at 12640 ish area mrchipper ;141504071814221824;2b;;
Facebook Buyer Beware Says FINRA  Tech Trader Daily  Barrons GOOG YHOO BIDU YOKU SOHU SINA EBAY AMZN ;48470962127114240;2a;;
Short condors open for Apr AAPL 315320 380385 BIDU 100105 135140 CF 110115 145150 PCLN 405410 510515 MA 225230 270275;48469122580881408;4;;
Random Technical Analysis March 17 2011 BAC C AXTI BIDU AKAM CAT FFIV AAPL I will have analysis ;48518463798517760;2a;;
bidu within triangle 112 or 130  ;48443805556424704;2a;;
bidu 130 mar calls earlierwas looking for a bounce now worthless;48480066421796864;0;;
US Stocks Up Sharply But Volume Declines   BIDU  ;48487944612352000;2b;;
BIDU Hanging tough;48488947067797504;2b;;
The Old Guard of leadership AAPL AMZN PCLN BIDU LULU still can not get out of their own way;141591756578889728;0;;
Jat Capital Managementsoldings in the Technology Sector BIDU ERTS QCOM RIMM RVBD SINA TZOO CRM FIO YOKU;141920230627741697;2a;;
Update  BIDU through 12665 looks like it wants to go higher  Stops would come in at 12550 zone;141542073328336898;2b;;
Coatue Managements Top Holgs in the Technology Sector AAPL BIDU CHKP CTXS GOOG INTU PANL QCOM SINA SLAB;141614941789634560;4;;
Cloud smart TV anchor Lenovo plans to become the Apple of China viaEmergingmoney AAPL LNVGY BIDU ALBIY;141601078637637632;2a;;
Discovery Capital Managements Top 10 Holdings for Q3 2011 AAPL BIDU GMCR MSFT PANL QCOM EDU WPI;141896029573353474;4;;
If it werent for it is PE of 90 BIDU would be a perfect stock 5 year EPS growth 132 5 year rev growth 90 ;57519182136356864;2b;;
Guildrysantana I feel like I am making a good social trade Long in 2005 sold deal w BIDU  China Wish I had  more shares on SecondMarket;57518711053099008;2a;;
RMBrenna facebook says flat no deal with BIDU;57518882839212032;0;;
Hoplite Capital Managements Top Holdings in the Technology Sector BIDU QCOM RIMM;141920865074954240;4;;
1nvestor GOOG 500never againSept 07 740 alltime high2012 Jan or Apr Fun day for a BIDU fanclosed above 50d and PF DT BO;142002183070695424;2b;;
Dow 490 in one day  drinks on me AAPL BIDU;142007532053987329;4;;
Baidu spends 470M on local search marketing industry Let a thousand Chinese SEO firms bloom BIDU viaEmergingmoney;142031414085419008;4;;
Jat Capital Managements Top 10 Holdings for Q3 2011 BIDU ERTS NFLX OPEN PCLN QCOM SINA LEA LVS MCP;141920454939131904;4;;
Countering Cramers PreThanksgiving Picks AGNC HD CMG VFC UA DKS FL HIBB QCOM BIDU NLY SLRC PG;141952158626091008;4;;
Short poss SINA BIDU ouch Long GMCR;142248512371953664;0;;
BIDU makes sense on my radar;142245619245907968;2a;;
Merkel  Bernanke  China  Buy Baidu Sina Ford BIDU SINA F;142248655431286784;4;;
Alkeon Capitals Top Technology Stock Picks AAPL AMZN BIDU QCOM COST MRVL KLAC RHT TIBX SNPS MXIM;142181167427362816;4;;
Crestwood Capital Management is Bearish on These Stocks for Q3 2011  BIDU CHRW JBHT LPLA CTL MHP MSCI WLP;142276472906846208;0;;
I am shorting a few stocks here  SOHU BIDU;142267246092357633;0;;
As The Yahoo Turns Parsing Alibaba News Gabelli Mulls Scenarios  Tech Trader Daily YHOO GOOG MSFT BIDU ;142275621437976576;2a;;
Crestwood Capital Management is Bullish on These Stocks for Q3 2011 BIDU CHRW JBHT CTL;142276465889787904;4;;
 Iwouldbe using these slight pullbacks to look for entries ie PCLN GOOG energy stocks BIDU and other leaders;142249798764986372;2a;;
BIDU could buy here on this consolidatio;142286386945470464;4;;
Dlerch GOOG looks strong taking BIDU up with it  look  the 1mn chart on both with is is taking SINA up with it;142286104064819204;2a;;
Covered half SOHU  think  BIDU next to fall;142280613796392961;0;;
BIDU thru 134 moving  200dma 13503;142295145881153536;4;;
Short BIDU  13440;142308670703796224;0;;
Getting ready to scratch a BIDU weekly itch;142304966508429312;4;;
GOOG AAPL BIDU to name a few working higher;142323019350687745;4;;
RT Traderflorida GOOG AAPL BIDU to name a few working higher  ;142324595687555072;4;;
BIDU moving well today  ;142316469139685376;4;;
RT Tradersplaybook BIDU showing some strength would like to see more VolumeTarget 145 ;142319401033674752;4;;
